,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,accuracy,eta
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=20000,base_model,0.5648995136643706,-0.3346775052844646,-0.2941702110192262,0.7582517411930958,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=30000,base_model,0.3739597149197654,-0.319454655748318,-0.3393507949857823,0.7433128091248612,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=40000,base_model,0.2961423044001198,-0.2116041349075214,-0.2643869270326141,0.7759160189764813,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=50000,base_model,0.2515277990974559,-0.1202578521099462,-0.1827941920772358,0.8210356313717574,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=60000,base_model,0.2635979306865437,-0.0704568485301417,-0.1679216647695765,0.8644392853537902,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=70000,base_model,0.2640296745628001,-0.0482785854352697,-0.1349721007389534,0.8991622085394165,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=80000,base_model,0.2521207453470963,-0.0342514229383056,-0.1518323458415624,0.9321691733117996,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_gender_>=90000,base_model,0.2912162027847116,-0.0229261990030338,-0.1161257924800703,0.9516503482386192,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=10000,base_model,0.8775480708421094,-0.1169754494004436,-0.0070974915720124,0.8396083577268598,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=20000,base_model,0.6088523705413493,-0.3266026692329337,-0.0951261936564262,0.7582517411930958,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=30000,base_model,0.3793423427892361,-0.3779461917890617,-0.123875411820039,0.7433128091248612,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=40000,base_model,0.2841657301311964,-0.2693643826692921,-0.03593880141197,0.7759160189764813,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=50000,base_model,0.2223294756207145,-0.1622502724360395,0.0408604764219737,0.8210356313717574,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=60000,base_model,0.2492356419260341,-0.0914678761874649,0.0781527651092868,0.8644392853537902,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=70000,base_model,0.2586173581824523,-0.0614143805515307,0.1086691086691086,0.8991622085394165,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=80000,base_model,0.2343517138599106,-0.0450381344788287,0.1407455570004334,0.9321691733117996,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_marital-status_>=90000,base_model,0.2278209771202211,-0.0328333446608938,0.097841726618705,0.9516503482386192,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=10000,base_model,0.9776123476816168,-0.020031751597158,-0.0081118582559504,0.8396083577268598,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=20000,base_model,0.7530577113113042,-0.1684596876289017,-0.120596632766864,0.7582517411930958,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=30000,base_model,0.6407848766604597,-0.1530664489742844,-0.1112879525537753,0.7433128091248612,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=40000,base_model,0.6275504240270041,-0.0906326154117648,-0.0252311858634712,0.7759160189764813,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=50000,base_model,0.6536905338554078,-0.0439926472429731,-0.0037820889672741,0.8210356313717574,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=60000,base_model,0.6987344940666029,-0.0227564446504015,0.0250796178343948,0.8644392853537902,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=70000,base_model,0.6770805906223619,-0.0167814588187059,-0.0178274501369115,0.8991622085394165,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=80000,base_model,0.5135030950662717,-0.0180014174109345,-0.0522802006177965,0.9321691733117996,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function base_classifier at 0x7f333db2a0e0>,adult_no_fselection_base_classifier_race_>=90000,base_model,0.5308311830479318,-0.0124396634237821,-0.0328624584280022,0.9516503482386192,
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=10000,fair_model,0.8227762807539842,-0.1747575690390787,-0.0552061053636505,0.8587483176312247,1.0
1,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=10000,fair_model,1.001170707634799,0.0011656167162275,0.0032253733809449,0.7989232839838493,10.0
2,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=10000,fair_model,1.0010604708248858,0.0010558592801611,0.0032253733809449,0.7989905787348587,20.0
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=20000,fair_model,0.5683012956414396,-0.3937086212813634,-0.1755540366025223,0.7720726783310902,1.0
1,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=20000,fair_model,0.7517892270152319,-0.2111336450700309,-0.0462425018482183,0.7251682368775235,10.0
2,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=20000,fair_model,0.8704720040540754,-0.1031252457349555,0.0275257814766407,0.6929340511440107,20.0
0,<__main__.NamedDataset object at 0x7f333db3cb20>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function no_fselection at 0x7f333db29900>,<function fair_classifier at 0x7f333db2a170>,adult_no_fselection_fair_classifier_age_bins_>=30000,fair_model,0.3502781173496124,-0.4581035722744872,-0.3352264843368094,0.7520188425302826,1.0
