,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,greater,k,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,eta
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=20000_5,base_model,0.5009812600118552,-0.4013704064694232,-0.3978790607767593,0.2133215023834649,0.7541394882087306,0.7027579162410623,0.7372139973082099,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=30000_5,base_model,0.1018151898110196,-0.5719594461895717,-0.7069066452183771,0.2859797230947858,0.7303574121550294,0.7842994288491919,0.760228802153432,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=40000_5,base_model,0.5513052086269619,-0.0618093036859619,-0.0112202438987805,0.0347642337433847,0.7237219988512349,0.7230734049851361,0.7231493943472409,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=50000_5,base_model,0.4654005425417899,-0.0563786893777202,0.0091647411489464,0.0281893446888601,0.7787267080745341,0.809755378720896,0.8070659488559893,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=60000_5,base_model,0.1888535850905029,-0.0754745175644925,-0.1845640063245312,0.0377372587822462,0.8077304261645193,0.874377301277886,0.8698519515477793,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=70000_5,base_model,0.2880539568141619,-0.0384389073674864,-0.0990824115386629,0.0192194536837432,0.8676470588235294,0.9077765300393038,0.9061238223418572,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=80000_5,base_model,0.4380198674280678,-0.0168440911670061,0.0217404858396681,0.008422045583503,0.8370165745856354,0.9310939439922749,0.9288021534320324,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_gender_>=90000_5,base_model,0.4559205308548875,-0.0142210699877469,0.0456974387322646,0.0075162059981134,0.8805031446540881,0.954339155549443,0.9527590847913864,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=10000_5,base_model,0.8938214660811614,-0.1017771894288911,0.0018210909594111,0.2370163883228658,0.8526519666269369,0.7249303621169916,0.8403095558546433,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=20000_5,base_model,0.5769310679986179,-0.3681564129719509,-0.1607179307090416,0.3027226122651647,0.7541394882087306,0.7027579162410623,0.7372139973082099,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=30000_5,base_model,0.0791020747747918,-0.8207267559371508,-0.6956217866791305,0.4103633779685753,0.7303574121550294,0.7842994288491919,0.760228802153432,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=40000_5,base_model,0.4046036054285687,-0.1030106653550749,0.0309712447148329,0.064031893806168,0.7237219988512349,0.7230734049851361,0.7231493943472409,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=50000_5,base_model,0.3052545014236567,-0.0966087375647833,0.0844748222039488,0.0500597399051382,0.7787267080745341,0.809755378720896,0.8070659488559893,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=60000_5,base_model,0.1626838151691655,-0.1041260462100376,0.0037143269845855,0.0520630231050188,0.8077304261645193,0.874377301277886,0.8698519515477793,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=70000_5,base_model,0.2344462199521519,-0.0539027283026487,0.1267433837662017,0.0296847733673848,0.8676470588235294,0.9077765300393038,0.9061238223418572,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=80000_5,base_model,0.373401763431566,-0.0231186472701274,0.2665471388017331,0.0153577230701047,0.8370165745856354,0.9310939439922749,0.9288021534320324,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_marital-status_>=90000_5,base_model,0.3281569689325997,-0.0226153247265081,0.2342017140586866,0.0154818387459146,0.8805031446540881,0.954339155549443,0.9527590847913864,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=10000_5,base_model,0.9838381447453668,-0.0146338714519965,-0.0002632291642353,0.0540701632832167,0.8526519666269369,0.7249303621169916,0.8403095558546433,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=20000_5,base_model,0.7895300130273575,-0.1455192960576457,-0.1030572919916391,0.0934319037391163,0.7541394882087306,0.7027579162410623,0.7372139973082099,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=30000_5,base_model,0.6236410648175355,-0.1774960160742742,-0.1529155135107935,0.0887480080371371,0.7303574121550294,0.7842994288491919,0.760228802153432,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=40000_5,base_model,0.6996249481190808,-0.0367714727822813,-0.0186161326889803,0.0207009861659622,0.7237219988512349,0.7230734049851361,0.7231493943472409,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=50000_5,base_model,0.6157131345688961,-0.0352451557772696,-0.0134379131802931,0.0176225778886348,0.7787267080745341,0.809755378720896,0.8070659488559893,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=60000_5,base_model,0.5654944494066607,-0.0314577241968636,0.0003808169793597,0.0157288620984318,0.8077304261645193,0.874377301277886,0.8698519515477793,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=70000_5,base_model,0.6036055861193399,-0.0173062657336197,0.0140498821881633,0.0086531328668098,0.8676470588235294,0.9077765300393038,0.9061238223418572,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=80000_5,base_model,0.5219077901430843,-0.0125013510704635,-0.0115330520393811,0.0062506755352317,0.8370165745856354,0.9310939439922749,0.9288021534320324,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function base_classifier at 0x7fc6ca919120>,adult_sequential_fs_base_classifier_race_>=90000_5,base_model,0.53361804995971,-0.0106936418854938,-0.0273521880319871,0.0053468209427469,0.8805031446540881,0.954339155549443,0.9527590847913864,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function fair_classifier_adversarial at 0x7fc6ca919240>,adult_sequential_fs_fair_classifier_adversarial_age_bins_>=10000_5,fair_model_adversarial,24.52976392027328,0.7840489035493036,0.9137578061686058,0.6928537951988576,0.8437459410313027,0.2516408322859936,0.5584118438761777,
0,<__main__.NamedDataset object at 0x7fc6ca8f3520>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function sequential_fs at 0x7fc6ca918ee0>,<function fair_classifier_adversarial at 0x7fc6ca919240>,adult_sequential_fs_fair_classifier_adversarial_age_bins_>=20000_5,fair_model_adversarial,0.650030774401045,-0.3156152911175878,-0.1056057047924391,0.242690406064268,0.7788873038516405,0.8016110471806674,0.7855316285329744,
