,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,greater,k,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,eta
2,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_age_bins_5,fair_model,0.3621619993977717,-0.0526184266090369,-0.0245819629381273,0.0175431589258589,0.9090909090909092,0.7901972968774273,0.7962703619075698,20.0
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier_lfr at 0x7f127ca444c0>,adult_sequential_fs_fair_classifier_lfr_age_bins_5,lfr_model,0.4654766114572282,-0.0377620575695605,0.0,0.0188810287847802,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier_lfr at 0x7f127ca444c0>,adult_sequential_fs_fair_classifier_lfr_marital-status_5,lfr_model,1.0616030650548538,0.0556711377505828,0.0202102455242303,0.0737532174145279,0.9511405793669588,0.7572383073496659,0.9383061841232402,
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier_lfr at 0x7f127ca444c0>,adult_sequential_fs_fair_classifier_lfr_race_5,lfr_model,0.6493089440439571,-0.0344495523944188,0.0,0.0172247761972094,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier_lfr at 0x7f127ca444c0>,adult_sequential_fs_fair_classifier_lfr_sex_5,lfr_model,0.5832112184648417,-0.0622005535328775,0.0,0.0311002767664387,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_marital-status_5,fair_model,0.1108830541533544,-0.1489263944572979,-0.0271128104420959,0.0456491812802458,0.8092868988391376,0.8013914731817814,0.8020933146605734,1.0
1,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_marital-status_5,fair_model,0.2196786743948851,-0.0481153486753075,0.05752659445281,0.0309109921338061,0.951219512195122,0.7733843212237094,0.7798334193263065,10.0
2,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_marital-status_5,fair_model,0.2671278840633679,-0.0329483561332735,0.0673795529772602,0.0341058696644294,0.9679144385026738,0.7673766391268096,0.7729048426328592,20.0
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_race_5,fair_model,0.3398564206465941,-0.0661846443272632,-0.0979418276972625,0.0632606180000865,0.7767857142857143,0.7999189298743413,0.7978182354241911,1.0
1,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_race_5,fair_model,0.3398564206465941,-0.0661846443272632,-0.0979418276972625,0.0632606180000865,0.7767857142857143,0.7999189298743413,0.7978182354241911,10.0
2,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_race_5,fair_model,0.3398564206465941,-0.0661846443272632,-0.0979418276972625,0.0632606180000865,0.7767857142857143,0.7999189298743413,0.7978182354241911,20.0
0,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_sex_5,fair_model,0.1884144905363088,-0.107247445725391,-0.1156102804784172,0.0843419321813166,0.7134192570128886,0.8010287393860223,0.7925112405100612,1.0
1,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_sex_5,fair_model,0.1884144905363088,-0.107247445725391,-0.1156102804784172,0.0843419321813166,0.7134192570128886,0.8010287393860223,0.7925112405100612,10.0
2,<__main__.NamedDataset object at 0x7f127ca1a800>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function sequential_fs at 0x7f127ca44ee0>,<function fair_classifier at 0x7f127ca451b0>,adult_sequential_fs_fair_classifier_sex_5,fair_model,0.1884144905363088,-0.107247445725391,-0.1156102804784172,0.0843419321813166,0.7134192570128886,0.8010287393860223,0.7925112405100612,20.0
