,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,greater,k,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,eta
2,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_age_bins_5,fair_model,0.2987599916487711,-0.0638194160937411,-0.0575470259630445,0.0330385496474162,0.9245810055865922,0.7926231421679246,0.7995872337289011,20.0
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier_lfr at 0x7f35ae411d80>,adult_no_fselection_fair_classifier_lfr_age_bins_5,lfr_model,0.4621701296244383,-0.0458355375996729,0.0,0.0229177687998364,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier_lfr at 0x7f35ae411d80>,adult_no_fselection_fair_classifier_lfr_marital-status_5,lfr_model,model_failed,model_failed,model_failed,model_failed,model_failed,model_failed,model_failed,
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier_lfr at 0x7f35ae411d80>,adult_no_fselection_fair_classifier_lfr_race_5,lfr_model,1.0182503941195464,0.0173384219097498,0.0,0.0086692109548749,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier_lfr at 0x7f35ae411d80>,adult_no_fselection_fair_classifier_lfr_sex_5,lfr_model,0.3303692084942085,-0.0041086144762051,0.0,0.0020543072381025,1.0,1.0,1.0,
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_marital-status_5,fair_model,0.0943636056330229,-0.1771647607242945,-0.0805797598627787,0.0857461200246651,0.7558479532163743,0.8048200672186244,0.799882066779686,1.0
1,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_marital-status_5,fair_model,0.1285052202699261,-0.1139795804180898,0.0382984562607204,0.0633537723808202,0.6610348468848997,0.7790015847860539,0.7707673030146679,10.0
2,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_marital-status_5,fair_model,0.8150225121526514,-0.0462736962306778,-0.0386003430531732,0.0353102620120892,0.3852190974493132,0.7871348368065467,0.696543082479546,20.0
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_race_5,fair_model,0.4797955357884406,-0.0555276931729292,0.0122768756667062,0.0232773019681785,0.7051377513030529,0.8039921465968587,0.7942065305520749,1.0
1,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_race_5,fair_model,0.4797955357884406,-0.0555276931729292,0.0122768756667062,0.0232773019681785,0.7051377513030529,0.8039921465968587,0.7942065305520749,10.0
2,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_race_5,fair_model,0.4797955357884406,-0.0555276931729292,0.0122768756667062,0.0232773019681785,0.7051377513030529,0.8039921465968587,0.7942065305520749,20.0
0,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_sex_5,fair_model,0.3982370780903892,-0.0766881996851994,-0.0169188365001172,0.0217519085018453,0.735632183908046,0.8092813141683778,0.8017247733470922,1.0
1,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_sex_5,fair_model,1.472170447012376,0.0525548922271487,0.4131480178278207,0.2379013941757244,0.675473865594486,0.8165060037206155,0.798407901525761,10.0
2,<__main__.NamedDataset object at 0x7f35ae438df0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",False,5,<function no_fselection at 0x7f35ae412170>,<function fair_classifier at 0x7f35ae412a70>,adult_no_fselection_fair_classifier_sex_5,fair_model,1.472170447012376,0.0525548922271487,0.4131480178278207,0.2379013941757244,0.675473865594486,0.8165060037206155,0.798407901525761,20.0
