,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,greater,k,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,eta
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=20000_5,base_model,0.5152745414003557,-0.3936896246654494,-0.3857016756301744,0.2129184710332823,0.7485177865612648,0.7056962025316456,0.7348586810228802,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=30000_5,base_model,0.2196324191903424,-0.4399165714403822,-0.5298836219859915,0.2199582857201911,0.7312469753185997,0.7592656737097333,0.7475773889636609,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=40000_5,base_model,0.2613282387114569,-0.1655656455567518,-0.1972619136904315,0.0827828227783759,0.6893667861409797,0.74394687828974,0.7347240915208614,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=50000_5,base_model,0.2441879453392279,-0.0987765274786254,-0.1438189977183067,0.0493882637393127,0.7075017205781142,0.8092787349891848,0.7993270524899058,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=60000_5,base_model,0.2142690127959889,-0.0674004782645483,-0.1437944231820667,0.0337002391322741,0.7715196599362381,0.8685968819599109,0.862449528936743,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=70000_5,base_model,0.2610539811895708,-0.0428796004456551,-0.1116272314732366,0.0214398002228275,0.8153846153846154,0.9074595355383532,0.9034320323014804,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=80000_5,base_model,0.3446543497880436,-0.0218911504914883,-0.0416680655140164,0.0109455752457441,0.8195876288659794,0.9320066334991708,0.92907133243607,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_gender_>=90000_5,base_model,0.3152410102521191,-0.0188655973560572,-0.0898102082181684,0.0094327986780286,0.8544303797468354,0.9536578657865786,0.9515477792732168,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=10000_5,base_model,0.8922897201867501,-0.1031979426462976,0.0009640815408699,0.2367338395250903,0.8530508727435476,0.7214580467675378,0.8401749663526245,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=20000_5,base_model,0.5941785151168296,-0.3543406762025624,-0.1547145067655806,0.3095035006258053,0.7485177865612648,0.7056962025316456,0.7348586810228802,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=30000_5,base_model,0.2377541616150321,-0.5419642981431854,-0.3803345247630554,0.2709821490715926,0.7312469753185997,0.7592656737097333,0.7475773889636609,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=40000_5,base_model,0.2390264967624328,-0.218907121245909,-0.0777938486619746,0.1094535606229545,0.6893667861409797,0.74394687828974,0.7347240915208614,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=50000_5,base_model,0.2413521579102874,-0.1260138264826363,0.064978390795277,0.0630069132413181,0.7075017205781142,0.8092787349891848,0.7993270524899058,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=60000_5,base_model,0.2024681522282852,-0.0889793726971529,0.0544974309238356,0.0444896863485764,0.7715196599362381,0.8685968819599109,0.862449528936743,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=70000_5,base_model,0.2296788512960615,-0.0578618413916966,0.1273501798827065,0.0289309206958483,0.8153846153846154,0.9074595355383532,0.9034320323014804,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=80000_5,base_model,0.3051542844949036,-0.0291093677670075,0.245555057522785,0.0148383820694281,0.8195876288659794,0.9320066334991708,0.92907133243607,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_marital-status_>=90000_5,base_model,0.3157168219911392,-0.0231346657271847,0.2354049605539474,0.0140233381621622,0.8544303797468354,0.9536578657865786,0.9515477792732168,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=10000_5,base_model,0.9781103993875208,-0.0198097877549134,-0.0022134590312796,0.0528934155523222,0.8530508727435476,0.7214580467675378,0.8401749663526245,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=20000_5,base_model,0.7917735238182979,-0.1461591260768147,-0.1040590195451425,0.0945287420032795,0.7485177865612648,0.7056962025316456,0.7348586810228802,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=30000_5,base_model,0.6374786616413476,-0.1594980022633317,-0.140776430332612,0.0797490011316658,0.7312469753185997,0.7592656737097333,0.7475773889636609,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=40000_5,base_model,0.5668998410174881,-0.0780158433220166,-0.0638789451703358,0.0390079216610083,0.6893667861409797,0.74394687828974,0.7347240915208614,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=50000_5,base_model,0.6188610478359908,-0.0394157832744405,0.0138234669854949,0.0197078916372202,0.7075017205781142,0.8092787349891848,0.7993270524899058,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=60000_5,base_model,0.5797367338543808,-0.0283145569181736,0.0109929168041839,0.0141572784590868,0.7715196599362381,0.8685968819599109,0.862449528936743,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=70000_5,base_model,0.5871462639109698,-0.0191919443867063,0.0146444125092097,0.0095959721933531,0.8153846153846154,0.9074595355383532,0.9034320323014804,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=80000_5,base_model,0.5942009665055824,-0.011248296727407,0.0227631721302607,0.0056241483637035,0.8195876288659794,0.9320066334991708,0.92907133243607,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function base_classifier at 0x7f4d248212d0>,adult_no_fselection_base_classifier_race_>=90000_5,base_model,0.5598941583553837,-0.0099874823898935,-0.002260274952434,0.0049937411949467,0.8544303797468354,0.9536578657865786,0.9515477792732168,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function fair_classifier_adversarial at 0x7f4d248213f0>,adult_no_fselection_fair_classifier_adversarial_age_bins_>=10000_5,fair_model_adversarial,0.8589285947915508,-0.1320999756200351,-0.0129494092122051,0.1056789493308929,0.8903667558633717,0.7534818941504178,0.8705248990578734,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function fair_classifier_adversarial at 0x7f4d248213f0>,adult_no_fselection_fair_classifier_adversarial_age_bins_>=20000_5,fair_model_adversarial,0.6961108330674127,-0.245680751345813,-0.0508364396389279,0.126654735845022,0.818005115089514,0.7793510324483776,0.8047779273216689,
0,<__main__.NamedDataset object at 0x7f4d24803b50>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",False,5,<function no_fselection at 0x7f4d24820a60>,<function fair_classifier_adversarial at 0x7f4d248213f0>,adult_no_fselection_fair_classifier_adversarial_age_bins_>=30000_5,fair_model_adversarial,0.821121841668351,-0.075894293297016,0.1325627110021653,0.0826704006379795,0.7926612041325258,0.7569759896171318,0.770457604306864,
